Network,score,WCut,nWCut,graph ratio,nGraph,leak + skip,nls,Baseline,RE,PFL,NFL,ACDC1,ACDC2,ACDC3,Strict Verd,Reinitz,Ultra Strong
38929,0.1783630840111586,0.060385993918795594,0.09623695185606987,0.1044937874835579,0.4121517615146155,0.9914035079840815,0.02670053866279043,False,6,2,3,False,False,False,False,False,True
38931,0.23057652558470834,0.056197398639623836,0.08863703023305694,0.14154449090694401,0.5695799598590887,0.9892103250547236,0.03351258666197943,False,5,3,2,False,False,False,False,False,True
39056,0.2536347028087659,0.12653101689497767,0.21625260313445632,0.0934429251745877,0.3651967192965526,0.9422232896890207,0.17945478599528875,False,6,4,1,False,False,False,False,False,True
39058,0.2320713386600973,0.025806788502038266,0.03349533242575211,0.1239617792280185,0.49487113206726807,0.9459603139412085,0.1678475514872717,False,5,5,0,False,False,False,False,False,True
39090,0.15028543591380747,0.04188064000179763,0.06266024415297816,0.09201030391288961,0.35910952085495,0.9906353185353476,0.029086542733494203,True,4,4,1,False,False,False,False,False,False
39100,0.23848355960349266,0.036948548892918105,0.053711299849040724,0.07655424143414373,0.293436811710304,0.8814225246112145,0.3683025672511333,True,3,2,3,False,False,False,False,False,False
39102,0.36901703420158927,0.07429707311505215,0.12147766014526533,0.11095039973386832,0.43958586505537706,0.8242156859164902,0.5459875774041254,True,2,3,2,False,False,False,False,False,False
39174,0.1471005974722861,0.04848543438869109,0.07464419493621824,0.07676914843210937,0.2943499501496675,0.976720004256519,0.0723076473309725,True,6,4,2,False,False,False,False,False,False
39212,0.16792797910045051,0.04425547025444173,0.06696921233565349,0.09564787973000721,0.37456555688985,0.9799583967341212,0.062249168075848016,True,5,4,2,False,False,False,False,False,False
39226,0.15914036452233069,0.07585051647232932,0.12429627759914143,0.06543482894423296,0.24619050021839378,0.9655717243141291,0.10693431574945689,True,4,4,2,False,False,False,False,False,False
39301,0.29695782228666645,0.20801493168714993,0.36409963171613074,0.07939368327398222,0.30550158165654856,0.928759885458249,0.22127225348732005,False,5,2,4,False,False,False,False,False,True
39312,0.33769667921996077,0.17862894558322243,0.31078075597864074,0.10451323829789427,0.4122344078984727,0.9066084366802845,0.29007487378276886,False,6,4,2,False,False,False,False,False,True
39388,0.03709800207669189,0.04584728000301666,0.06985744300049575,0.01724601986224448,0.0414365632295799,0.9999999191671595,0.0,True,3,3,3,False,False,False,False,False,False
39458,0.366504465958647,0.03547271382574507,0.05103349736600232,0.20064884136791955,0.8207139613128549,0.9266692013278722,0.22776593919708377,False,6,4,2,False,True,False,False,False,False
39465,0.228678908202084,0.017110904262496243,0.01771724114251386,0.16104643585450557,0.652443597351322,0.9948885749114633,0.015875886112416193,True,5,5,1,False,False,False,False,False,False
39539,0.11692809536748616,0.023960227817528747,0.03014487349165704,0.06931236069907581,0.26266610747509955,0.9813350384738329,0.05797330513570187,True,3,2,4,False,False,False,False,False,False
39554,0.40967728949017834,0.20024753187901204,0.35000621236621293,0.10779947544132569,0.42619760818947044,0.8542089992060049,0.45282804791485176,False,6,1,5,False,True,False,False,False,False
39586,0.42155265386104906,0.06442711863840171,0.10356929816571371,0.14930326028403407,0.6025469205790459,0.8201737911256671,0.5585417428383876,False,5,4,2,False,True,False,False,False,False
39641,0.036615060069042325,0.02304255589594805,0.02847982012296967,0.026638682094966604,0.08134592408728215,0.9999936616222087,1.9435996875150074e-05,True,3,4,2,False,False,False,False,False,False
39678,0.21732158178297514,0.05766523897913362,0.09130032682579362,0.1345891192567764,0.5400266308658536,0.9933554498981461,0.020637787657278306,True,1,4,2,False,False,False,False,False,False
39791,0.18055551869390427,0.07991941065329751,0.13167900971018137,0.07552567140665653,0.28906642434010826,0.9610685815327664,0.12092112203142313,True,2,2,3,False,False,False,False,False,False
39827,0.1642499478780822,0.060724486542523166,0.09685112372965472,0.08240341361211527,0.31828990632667936,0.9750132594831613,0.0776088135779125,True,4,3,2,False,False,False,False,False,False
39901,0.16267534409499765,0.04680338680760915,0.07159223385371208,0.10068699604623994,0.39597672940788736,0.9934136334316297,0.020457069023393504,True,2,3,2,False,False,False,False,False,False
39940,0.14609714194361548,0.0684086228363176,0.11079346708848466,0.06743151020186264,0.2546743859213144,0.9765538987067948,0.07282357282104734,True,7,5,2,False,False,False,False,False,False
39987,0.1590056292445404,0.044949407701433824,0.06822831469740194,0.0961523635579697,0.3767091054001849,0.9896717269978419,0.03207946763603442,True,4,3,4,False,False,False,False,False,False
39996,0.09616121612886651,0.01244896914805248,0.009258476540088404,0.0731856030344953,0.2791234890165187,0.9999671817221246,0.00010168282999245548,True,4,4,3,False,False,False,False,False,False
40000,0.24394503407435716,0.07923158432252925,0.13043099555372245,0.12629491526779596,0.5047846119555578,0.9688926476865858,0.09661949471379117,True,7,4,3,False,False,False,False,False,False
40022,0.1589535782157556,0.04455573066376485,0.0675140144531311,0.0830269455003808,0.3209392892724836,0.9715365747590112,0.08840743092165204,True,4,5,2,False,False,False,False,False,False
40054,0.13192727618445402,0.0490079872719623,0.07559233164842069,0.06673005343424857,0.2516939006689799,0.9779473187716858,0.06849559623596146,True,3,3,4,False,False,False,False,False,False
40073,0.1497298303181835,0.09764873966817392,0.16384767293999652,0.07367599045911699,0.2812071420005603,0.9986687334718449,0.004134676013993643,True,5,4,3,False,False,False,False,False,False
40120,0.11593431075223176,0.0466844517105279,0.07137643419874477,0.07225793111807464,0.2751818170653004,0.9995991860681118,0.0012446809926500713,True,4,3,4,False,False,False,False,False,False
40127,0.11532370486288727,0.041893791876009195,0.06268410733539176,0.07339840924392932,0.28002770121904785,0.9989505645007419,0.003259306034222198,True,1,5,2,False,False,False,False,False,False
40144,0.1748345030974184,0.04054586362844789,0.060238383088446444,0.0725226065817261,0.2763064213923086,0.9394853980032045,0.18795870481150023,True,5,4,3,False,False,False,False,False,False
40152,0.10181270706892531,0.03223750686358919,0.04516343408515169,0.06384974783809483,0.23945550088740442,0.9932970474525958,0.020819186234219855,True,4,3,4,False,False,False,False,False,False
40190,0.08798178285403906,0.038778387689437116,0.0570314180532141,0.05589313798161728,0.20564791725474096,0.9995923180084918,0.0012660132541620905,True,1,4,3,False,False,False,False,False,False
40223,0.10734443690889924,0.11313816962353071,0.19195219147183654,0.030562392351508726,0.09801774349795676,0.9896769078824471,0.03206337575690443,True,3,2,4,False,False,False,False,False,False
40300,0.17468814179328573,0.03048372628226911,0.0419813183461896,0.11291055732378293,0.4479145619312568,0.9889991349905765,0.03416854510241085,True,4,4,2,False,False,False,False,False,False
40476,0.0774989017036582,0.03885141195201721,0.057163915617480264,0.03803552374993041,0.12977103030066975,0.9853310159966131,0.04556175919282457,True,5,3,3,False,False,False,False,False,False
40537,0.15337119885707415,0.06465518286462857,0.10398310521290112,0.08342805551250684,0.32264360311034385,0.9892185988253881,0.03348688824797752,True,4,0,6,False,False,False,False,False,False
40547,0.21926298487606286,0.03038988134236542,0.04181104307716781,0.1272967906636997,0.5090415740094342,0.9655710733850713,0.1069363375415866,True,4,4,2,False,False,False,False,False,False
40560,0.14778566267947366,0.01827000893051413,0.01982035783025129,0.09223919191904546,0.36008206450736097,0.9795703111694765,0.06345456570080876,True,5,3,3,False,False,False,False,False,False
40614,0.16597420248940378,0.15611936817046076,0.2699386567300454,0.05731164431503206,0.2116751414576898,0.9947491924963621,0.016308809280476178,True,4,3,3,False,False,False,False,False,False
40655,0.16546358628435248,0.057914504775482906,0.09175260268184793,0.08350800298329601,0.3229832993947764,0.9737106096962695,0.08165485677643314,True,2,3,3,False,False,False,False,False,False
40660,0.16092738852718635,0.03800647260262617,0.055630830560658734,0.1034351766489886,0.4076537309501272,0.9937225393811554,0.019497604070773167,True,4,1,5,False,False,False,False,False,False
40679,0.1501499302787459,0.046680681781454104,0.07136959391851344,0.08137950459344129,0.3139393235526757,0.9790273935060518,0.06514087336504859,True,2,2,4,False,False,False,False,False,False
40813,0.1554518033806274,0.030918922218444046,0.042770951811621306,0.10081850121523935,0.39653549401734667,0.9912913300916044,0.027048964312914148,True,3,4,2,False,False,False,False,False,False
40956,0.1346552168138899,0.039211933003628414,0.057818056577175266,0.06925347098355641,0.2624158854561193,0.9730419538755052,0.08373170840837507,True,2,2,4,False,False,False,False,False,False
40964,0.29510815316088806,0.03043505300719767,0.04189300399471294,0.20496293032200158,0.8390444972753718,0.9985875095856678,0.004386958212579506,True,7,5,0,False,False,False,False,False,False
40989,0.04098309149411259,0.01970406911652924,0.022422362628994528,0.030324723281547995,0.09700788916243805,0.9988669470426772,0.0035190226909052047,True,4,2,3,False,False,False,False,False,False
41026,0.36316175569123965,0.09854953902941087,0.16548211219401168,0.2231965003151843,0.9165188178196554,0.9975902884247424,0.0074843370600519155,False,6,3,2,False,False,False,True,False,False
41117,0.04385644188004709,0.01580235513230773,0.015342967629208244,0.030700779538607437,0.09860574975764787,0.9943268503293285,0.017620608253285153,True,3,5,0,False,False,False,False,False,False
41189,0.14612807438784087,0.020774256351287827,0.024364144673814692,0.10292979645689404,0.40550637379441357,0.997258876854255,0.008513704695294333,True,3,1,4,False,False,False,False,False,False
41203,0.2004170882404183,0.016778350844894763,0.017113845555023224,0.1404309866944902,0.5648486876882899,0.9937897872638866,0.019288731477941745,True,2,3,2,False,False,False,False,False,False
41359,0.14876404020959633,0.15672006917035342,0.27102858789163337,0.03811627263143732,0.13011413177403988,0.9854637773967508,0.045149400963115704,True,3,5,2,False,False,False,False,False,False
41389,0.15208231202722186,0.08607250245857766,0.1428433768410585,0.053202856965376195,0.1942169306797372,0.9616270129283104,0.11918662856086992,True,3,4,3,False,False,False,False,False,False
41417,0.19241394584761076,0.05085012207662404,0.0789347601241606,0.09938365499859275,0.39043884175661037,0.9652710427555207,0.10786823566206127,True,4,3,4,False,False,False,False,False,False
41473,0.25022011469003697,0.09178318064196121,0.1532050145060245,0.12227547154166873,0.4877060216540359,0.9646654193741719,0.10974930791005044,False,7,4,2,False,False,False,True,False,False
41474,0.30681735052005465,0.06503937632237068,0.10468019814556845,0.16111234220839957,0.65272363302121,0.9475054896400146,0.16304822039338562,True,7,4,2,False,False,False,False,False,False
41574,0.1605644811091429,0.046418753553055914,0.07089434293960423,0.08707868732738287,0.33815511399497106,0.9766117177193305,0.07264398639285341,True,4,2,4,False,False,False,False,False,False
41591,0.15784384181803005,0.05267443059556713,0.08224484401531751,0.06344859091119676,0.23775098770898237,0.950568109148295,0.15353569372979026,True,2,3,3,False,False,False,False,False,False
41630,0.08508676930562993,0.03981380255135521,0.058910107989434496,0.04369340262400558,0.15381132091050204,0.9863042518281875,0.0425388790169533,True,3,4,2,False,False,False,False,False,False
41648,0.18925334066681157,0.04782371819008883,0.07344355584103937,0.08612007710362556,0.3340819853767043,0.9484113913134273,0.1602344807826911,True,5,4,2,False,False,False,False,False,False
41693,0.1669794774120843,0.05034562267224074,0.07801938022311465,0.08098188851612367,0.3122498554211368,0.9643692552610588,0.11066919659200136,True,2,4,2,False,False,False,False,False,False
41730,0.14307146117127875,0.06260343763567687,0.10026035286011066,0.05154585757448696,0.18717635102367242,0.9543536778656269,0.14177767963005317,True,7,3,2,False,False,False,False,False,False
41753,0.17183279960452028,0.014043038142625835,0.012150806453335137,0.10854256675130323,0.4293549983420515,0.9761775247684576,0.07399259401817426,False,5,5,0,False,False,False,False,False,True
41800,0.3377963741112797,0.2141985659166222,0.37531941600110513,0.11872278002452964,0.4726106584587483,0.9467293081338496,0.16545904787398558,False,6,4,1,False,False,False,False,False,True
41856,0.18514249437846145,0.0806707785411738,0.13304231570594177,0.07427226169942128,0.28374069463013,0.9553624340775834,0.13864447279931258,True,7,3,2,False,False,False,False,False,False
41974,0.23363571710424244,0.10268734654497456,0.17298988286972525,0.11159407888076286,0.4423208535723172,0.9724415995647475,0.08559641487068481,True,2,3,2,False,False,False,False,False,False
41989,0.13452231812425522,0.06273778915608695,0.10050412456804496,0.07571965178479828,0.28989064570767775,0.9957590492690858,0.013172184097042905,True,6,4,3,False,False,False,False,False,False
42048,0.257736805731071,0.08185902292689198,0.13519830443212613,0.12270423025195923,0.4895278146309252,0.9521944386456588,0.14848429813016173,False,7,4,3,False,False,True,False,False,False
42061,0.23774410815856517,0.22829490732471164,0.40089626998970423,0.07714396386326895,0.2959425384836832,0.9947219206191901,0.016393516002308095,True,4,2,5,False,False,False,False,False,False
42066,0.25557357095435856,0.08405141852716481,0.1391762573299785,0.13100128639555578,0.524781952327671,0.9669148663555737,0.10276250320542613,True,5,3,4,False,False,False,False,False,False
42122,0.08099496412641682,0.06163288797435101,0.09849935642438512,0.03245932549824774,0.1060778001251824,0.98763430010708,0.03840773582968293,True,5,1,6,False,False,True,False,False,False
42176,0.2578362718339703,0.07321772911111482,0.11951926376474543,0.12851342322561335,0.5142110378676666,0.9549973222174468,0.1397785138694988,False,6,4,3,False,False,True,False,False,False
42208,0.21450622191177784,0.08436733478560213,0.13974946592224757,0.11794828396686843,0.46931982973711217,0.988908721573315,0.03444937007597382,True,5,4,3,False,False,False,False,False,False
42252,0.16015567416264576,0.054801160011621004,0.08610365008229125,0.08729822816924508,0.3390879416069721,0.9822036365727052,0.05527543079867392,False,6,1,4,False,True,False,False,False,False
42312,0.39083731143514777,0.21219422025060897,0.37168266693564317,0.17252335989818043,0.7012089731145165,0.967926520858118,0.09962029425528374,False,6,3,2,False,True,False,False,False,False
42359,0.11538395545124729,0.07569529848061916,0.12401464509639175,0.04439977338297885,0.1568126856802243,0.9789682622685233,0.06532453557712581,True,2,2,3,False,False,False,False,False,False
42362,0.17610868705937277,0.03760030326648126,0.05489386388934479,0.07909922216116086,0.30425041829956045,0.9455307507641014,0.16918177898921305,True,3,4,1,False,False,False,False,False,False
42404,0.09363492597737927,0.03049185804722509,0.041996072881350724,0.0508393901804398,0.18417457565214845,0.9823779120608309,0.05473412939863864,True,5,1,4,False,False,False,False,False,False
42429,0.08062503897939018,0.06958495604754286,0.11292784379762015,0.02763504445619851,0.0855794612926238,0.9860373715398085,0.043367811847926596,True,2,3,2,False,False,False,False,False,False
42437,0.18093981293546638,0.05948115611997745,0.09459518513137519,0.0750620176660901,0.28709636260608523,0.9481237520911341,0.16112789106893877,True,4,2,3,False,False,False,False,False,False
42453,0.18568836151946697,0.1004513794471838,0.16893287244922797,0.06240122772093027,0.23330074831212658,0.9501509275911162,0.15483146379704626,True,3,3,2,False,False,False,False,False,False
42468,0.1351335167292992,0.07000265013431231,0.11368572134612168,0.05971015141768558,0.22186638256780683,0.9775117599485987,0.06984844627396913,True,4,2,3,False,False,False,False,False,False
42510,0.12872723767165709,0.07093128283829984,0.11537066230997325,0.06293164003583113,0.23555446679515699,0.9886488338565829,0.03525658390984099,True,5,1,6,False,False,False,False,False,False
42529,0.15331410843800555,0.027907033756541764,0.03730608478053385,0.09526608246984336,0.3729433028097152,0.9840009563385965,0.049692937723767594,True,6,2,5,False,False,False,False,False,False
42620,0.1731211501818369,0.0736095554739245,0.12023020608519151,0.08147078708919128,0.3143271822845895,0.9726960587287102,0.08480606217572972,True,3,5,2,False,False,False,False,False,False
42642,0.15402349504328125,0.04781444243003766,0.0734267256044841,0.07817582175142801,0.3003268959525317,0.9715657335029634,0.08831686357282797,True,5,3,4,False,False,False,False,False,False
42701,0.21668059169453388,0.10726461469797927,0.18129502502163722,0.08931519983386198,0.3476580411174734,0.961014625841766,0.12108870894449097,True,3,3,4,False,False,False,False,False,False
42743,0.1217327595275437,0.02150808775594575,0.02569563191194396,0.06903898165533601,0.2615045216927922,0.974887918158974,0.07799812497789493,True,1,5,2,False,False,False,False,False,False
42767,0.159872993169899,0.1053530975094045,0.1778267069230973,0.05777625463690857,0.21364926769949005,0.9716217084317489,0.08814300488710969,True,4,3,3,False,False,False,False,False,False
42787,0.2163285350604186,0.029234907419695595,0.03971542134628286,0.15040812595603395,0.6072414876475299,0.9993467673033318,0.0020286961874430576,True,5,4,2,False,False,False,False,False,False
42829,0.17444819237993836,0.037589156595311306,0.054873639011646436,0.08170239920034092,0.3153113006414365,0.9506891828889457,0.15315963748673223,True,4,5,1,False,False,False,False,False,False
42850,0.34296879559251603,0.07504745679624435,0.12283918036484985,0.2116501247795705,0.867458343118032,0.9875695458183729,0.038608863294666174,False,5,3,3,False,True,False,False,False,False
42900,0.2058276525583397,0.016330206697645996,0.01630071844010749,0.1166112701351318,0.4636388666448141,0.9557169404143928,0.13754337259009763,True,5,4,2,False,False,False,False,False,False
43006,0.25259901022968556,0.1345642366320855,0.23082833468962638,0.1029139496466721,0.40543904080064447,0.9608726603421396,0.12152965519878589,True,1,4,2,False,False,False,False,False,False
43017,0.18464391867174346,0.05586709934990597,0.0880377246074991,0.08835160604910093,0.34356373738085083,0.9606148894910582,0.12233029402688045,False,6,4,2,False,False,False,False,False,True
43052,0.08592355906049902,0.09718080998193523,0.16299864630851968,0.024340128354841742,0.07157938416573761,0.9925328964962972,0.02319264670723975,True,5,1,5,False,False,False,False,False,False
43081,0.22259368126189027,0.05509759976705499,0.08664151988280558,0.1168864513398962,0.46480810979761683,0.9625462676964023,0.11633141410524839,False,5,6,0,False,False,False,False,False,True
43107,0.18236392491469797,0.058047279128889365,0.09199351272738349,0.11012798671977467,0.43609143749689544,0.9938805490330791,0.019006824519814947,True,4,2,4,False,False,False,False,False,False
43219,0.11731857352261554,0.07894077553118899,0.12990334275507198,0.05581008148144584,0.2052950107246443,0.9946047764078826,0.01675736708813036,True,3,3,3,False,False,False,False,False,False
43240,0.1355615326984871,0.07943689303189078,0.13080351426123007,0.06356384104850545,0.2382406847943016,0.9878813491514431,0.03764039903992966,True,4,1,5,False,False,False,False,False,False
43257,0.09117534626907577,0.018593580021287543,0.020407455595838474,0.06642653380186986,0.2504042477211928,0.999126021293516,0.0027143354901960626,True,2,3,3,False,False,False,False,False,False
43337,0.3140440738841374,0.08558179137908145,0.14195301491894588,0.19068988038439108,0.7783984007389039,0.9929874477487817,0.021780805994562558,True,5,4,2,False,False,False,False,False,False
43338,0.3055199111977759,0.10301871707675866,0.17359113219124797,0.1730978779166284,0.703650096445622,0.9873410720937621,0.03931850495645761,False,5,3,3,False,True,False,False,False,False
43360,0.3757215283563539,0.2027794592393538,0.354600222579958,0.14543798609584027,0.5861233956434664,0.9399740435615396,0.18644096684563727,False,6,3,3,False,True,False,False,False,False
43465,0.22454678995803243,0.0834929835103198,0.13816301492370633,0.12119516544996896,0.4831158080828272,0.9831417803580399,0.05236154686756367,True,4,2,4,False,False,False,False,False,False
43520,0.2909826164554314,0.0709433822503933,0.11539261587136221,0.14411708173643528,0.5805108815945366,0.9429993445421121,0.17704435190039547,True,8,4,2,False,True,True,False,False,True
43523,0.1855116134888902,0.06901916852277924,0.11190126076515007,0.0908041131804886,0.35398442426253723,0.9708148370460181,0.09064915543898333,False,6,4,2,False,False,False,False,False,True
43558,0.2354062244610274,0.1436475032299263,0.24730930494898543,0.08304253329245981,0.3210055216998447,0.9556008834313051,0.13790384673425204,True,5,3,3,False,False,False,False,False,False
43666,0.1226803491650536,0.06327821757245355,0.1014846952208504,0.049473863300013285,0.1783724608010494,0.9716085447307888,0.088183891473261,False,5,1,5,False,False,True,False,False,False
43782,0.13515327169619648,0.06656489568597598,0.10744814940966896,0.06920857391188771,0.2622251180900324,0.9884782086210877,0.03578654758888811,True,6,2,4,False,False,False,False,False,False
43819,0.14531284334640154,0.10502987324263093,0.17724023844609976,0.03499692194311717,0.11686003094752571,0.9543341734157007,0.14183826064557914,True,4,2,4,False,False,False,False,False,False
43885,0.30299218519952964,0.15438736045829538,0.26679604638323867,0.10739843579966704,0.42449359335526937,0.9299142081055617,0.21768691586008093,True,3,3,3,False,False,False,False,False,False
44066,0.1391417275865622,0.09810015759197302,0.164666740100091,0.036326659551534926,0.12251007741417291,0.9580656152299235,0.13024836524542271,True,6,2,4,False,False,False,False,False,False
44148,0.12380221647742178,0.03859640711438451,0.05670122666084254,0.06547963090565832,0.24638086346167412,0.9780023852167409,0.06832455930974868,True,4,3,3,False,False,False,False,False,False
44304,0.31991442339932313,0.1612845754747484,0.27931057453609376,0.1391018725178156,0.5592012901790726,0.9609686837679665,0.12123140548280298,False,7,3,3,False,False,False,False,True,False
44395,0.1498513495201305,0.07312445890595143,0.11935003131287096,0.05804559359247114,0.21479368717335717,0.9628428166599035,0.11541033007416335,True,3,6,0,False,False,False,False,False,False
44489,0.2604247304722231,0.2332617491216451,0.40990826705666916,0.07651257283454993,0.2932597621011069,0.9748531348573226,0.07810616225889322,True,4,2,4,False,False,False,False,False,False
44579,0.12638410429292374,0.08766530732204805,0.14573341307428522,0.06234649992648543,0.2330682102687765,0.99988701240207,0.0003506895357094919,True,5,1,5,False,False,False,False,False,False
44604,0.20893948173835677,0.10020828045021704,0.16849178583177235,0.1095893043550423,0.43380257962581303,0.9921042330109946,0.02452407975748494,True,4,2,4,False,False,False,False,False,False
44613,0.12968610586578014,0.07077267663635188,0.11508288212989182,0.06937406271407638,0.26292827893632026,0.9964432156435056,0.01104715653112831,True,5,1,5,False,False,False,False,False,False
44800,0.2648770356115265,0.02574262887237523,0.03337891913578225,0.1717617009176817,0.6979726890504163,0.9796266751397427,0.06327949864838078,False,8,4,2,True,False,False,False,True,True
44834,0.1526503243693864,0.04861160719773413,0.0748731269279174,0.08664675280232655,0.3363198270017564,0.9849458723540643,0.04675801917848532,False,6,3,3,True,False,False,False,False,False
44889,0.24505897562754683,0.15858931958292294,0.2744202157960897,0.07838830693262837,0.3012297441081798,0.9486391799605574,0.159526966978371,True,4,2,4,False,False,False,False,False,False
44985,0.1382563855676203,0.030021233104648264,0.04114215589032406,0.06477356319237242,0.24338078633111032,0.9580663076823082,0.13024621448142648,True,3,3,3,False,False,False,False,False,False
45032,0.3583743777446842,0.26793586441349143,0.47282209400856656,0.0747445286834036,0.2857473539795174,0.898083412003757,0.31655368524596883,True,4,3,3,False,False,False,False,False,False
45044,0.27551189760839984,0.13428653117390285,0.23032445699894427,0.09729660196475359,0.38157096696319204,0.9308950958189828,0.2146402688630631,True,3,3,3,False,False,False,False,False,False
45101,0.12160042468570113,0.04544695231024449,0.06913107559428702,0.07523279441828674,0.2878219919176321,0.997473138289658,0.007848206545184255,True,4,5,1,False,False,False,False,False,False
45215,0.23007528481871173,0.07036004414444412,0.11433418850145713,0.09338308630084778,0.3649424643104545,0.9320834587924138,0.21094920164422348,True,2,3,3,False,False,False,False,False,False
45315,0.2572500206952087,0.06364250742620792,0.10214567441603763,0.14214445081703125,0.5721291856226225,0.9686171471739838,0.09747520204696603,True,6,4,2,True,False,False,False,False,False
45331,0.28884924035903115,0.057956204052459104,0.09182826318749078,0.17027166745591282,0.691641546543384,0.9732524480699319,0.08307791134621867,False,5,4,2,True,False,False,False,False,False
45346,0.20378063547714143,0.040915941810538384,0.0609098648122264,0.12987747536647448,0.5200068865599251,0.990204343635835,0.03042515505927279,True,6,3,3,False,False,False,False,False,False
45379,0.22116540901911938,0.07408780843162191,0.12109796359152024,0.11622540657254571,0.46199933487208217,0.9741149639009192,0.08039892859375575,False,5,3,3,True,False,False,False,False,False
45386,0.20195735687413882,0.06490770245334071,0.10444128485418344,0.11634373809536584,0.4625021247444378,0.9874665848702914,0.03892866102379522,False,5,2,4,False,False,True,False,False,False
45395,0.23600594232532415,0.06948978258479574,0.11275515801413909,0.13280665177409007,0.5324529381021745,0.9797779199188619,0.06280973085965891,False,4,3,3,True,False,False,False,False,False
45406,0.16911238594989553,0.07153668203975286,0.11646911803916637,0.09350323541427376,0.36545297711349617,0.9918173752886799,0.025415062697023982,True,3,2,4,False,False,False,False,False,False
45450,0.20229400904984776,0.05737343597319822,0.09077087009229245,0.10577242654065178,0.41758469056837566,0.968278685784911,0.0985264664888752,True,5,2,4,False,False,True,False,False,False
45451,0.22761584195630635,0.06971056338766726,0.11315574978437601,0.10991865794335906,0.43520200088468897,0.956700065851884,0.13448977519985406,True,4,3,3,False,False,False,False,False,False
45506,0.3089252659226811,0.08866955563587495,0.14755555342598722,0.14436675440331515,0.5815717391354476,0.9363657040700486,0.19764850520660848,False,5,3,3,False,False,True,False,False,False
45576,0.1418092494406841,0.05479708193043527,0.08609625068098407,0.0778262267943961,0.2988414692493747,0.9869638925436756,0.04049002839169347,True,7,3,3,False,False,False,False,False,False
45630,0.19079803039941323,0.07372840127079411,0.12044584371099051,0.06359356838220281,0.2383669960422173,0.9312360533288822,0.21358125144503193,True,3,3,3,False,False,False,False,False,False
45638,0.17612765913679984,0.14172719444962623,0.2438250351044303,0.0724284166943275,0.27590620917215214,0.9972144377053866,0.008651733133817063,True,5,3,3,False,False,False,False,False,False
45663,0.10897940691873291,0.06215067767526736,0.09943885066574465,0.0594883442088996,0.22092392517745799,0.9978829121322952,0.006575444912996109,True,2,3,3,False,False,False,False,False,False
45676,0.14109376270813606,0.05959890510010228,0.09480883265769226,0.07035161869294371,0.26708190794506975,0.9802348351770822,0.06139054752164619,True,4,2,4,False,False,False,False,False,False
45711,0.04772456116007901,0.021249013220772973,0.025225558765554667,0.026368105995288063,0.08019624799609677,0.9878454581915054,0.0377518767185856,True,3,1,5,False,False,False,False,False,False
45721,0.11114609880462582,0.04095596738336571,0.06098248849537777,0.05898005320535479,0.2187642000027868,0.9827135585976894,0.053691607915712924,True,4,3,3,False,False,False,False,False,False
45766,0.20123000550294293,0.07529053586403926,0.12328023082217685,0.09632641002288928,0.37744862769986726,0.9668509081633585,0.10296115798678473,True,4,4,2,False,False,False,False,False,False
45842,0.2707922712861312,0.05333622480120624,0.0834456246489661,0.15092237651869603,0.6094265349502062,0.9615246224970033,0.11950465425922141,True,6,3,3,False,False,False,False,False,False
45858,0.2399810916818268,0.03951825858651201,0.05837386354010042,0.1506239342332138,0.6081584556164243,0.9828039163336078,0.053410955888955614,True,6,2,4,False,False,False,False,False,False
45869,0.2538629340355196,0.1189315612368216,0.20246390703704567,0.12460285854536847,0.4975950739253492,0.98018999513317,0.061529821144164054,True,4,2,4,False,False,False,False,False,False
45896,0.3201638952061473,0.15379678894985083,0.26572449449583585,0.14373282093251963,0.5788781599329915,0.9626886957384424,0.11588903118961447,True,6,3,3,False,False,False,False,False,False
45935,0.2511658492921362,0.060751648489199894,0.09690040723691981,0.12694790345576937,0.5075591545276157,0.9520161752174174,0.14903798611187313,True,2,2,4,False,False,False,False,False,False
45967,0.18331622499489866,0.05058006586599142,0.07844476147358159,0.11037327938799778,0.4371336844519451,0.9889342015357416,0.03437022905916931,True,3,1,5,False,False,False,False,False,False
45970,0.1876772909958012,0.058118793218272444,0.09212327018496244,0.09634949281466082,0.3775467063322708,0.9699414525187693,0.09336189647017035,True,5,4,2,False,False,False,False,False,False
45980,0.19021905939327413,0.06507871567455095,0.1047515767279674,0.10994265429865804,0.4353039612425905,0.9901475230998826,0.03060164020926448,True,4,1,5,False,False,False,False,False,False
45982,0.15560019390846788,0.05937362308412306,0.09440007374201709,0.08751999773997643,0.34003023907347113,0.9895781016461433,0.032370268909915456,True,3,3,3,False,False,False,False,False,False
46060,0.35842724586907043,0.09692528422144907,0.1625350121727481,0.20494278496785667,0.8389588997963765,0.9762434512733404,0.07378782563808661,True,3,6,0,False,False,False,False,False,False
46072,0.20307261151346354,0.0685903183071927,0.11112314117869188,0.11814922677522502,0.47017363442547033,0.9910105535849114,0.027921058936228316,True,3,3,3,False,False,False,False,False,False
46074,0.1919346818903149,0.07109582778918921,0.11566921794661833,0.1081241977553233,0.4275773511938266,0.989517828941406,0.032557476530499785,True,2,1,5,False,False,False,False,False,False
46106,0.17987382039331598,0.05927416282552743,0.09421960985865023,0.09145263875403621,0.35674000521486743,0.9714546641441284,0.08866184610643024,True,5,3,3,False,False,False,False,False,False
46234,0.14835239810063827,0.04743909905890024,0.07274569055281735,0.07231649120375669,0.2754306384892414,0.9688084977481334,0.09688086525985606,True,4,2,4,False,False,False,False,False,False
